 Table written by www.YASARA.org, no header provided
 -1912.054563790000         37          3        Yes      xaafo
 -1912.054541180000         38          1         No      xaafp
 -1912.054545800000         38          2         No      xaafq
 -1912.054545800000         38          3        Yes      xaafr
 -1912.054521740000         39          1         No      xaafs
 -1912.054526170000         39          2         No      xaaft
 -1912.054526180000         39          3        Yes      xaafu
 -1912.054500480000         40          1         No      xaafv
 -1912.054504690000         40          2         No      xaafw
 -1912.054504690000         40          3        Yes      xaafx
 -1912.054477180000         41          1         No      xaafy
 -1912.054481100000         41          2        Yes      xaafz
 -1912.054451600000         42          1         No      xaaga
 -1912.054455240000         42          2        Yes      xaagb
 -1912.054423590000         43          1         No      xaagc
 -1912.054426940000         43          2        Yes      xaagd
 -1912.054392980000         44          1         No      xaage
 -1912.054396010000         44          2        Yes      xaagf
 -1912.054359580000         45          1         No      xaagg
 -1912.054362340000         45          2         No      xaagh
 -1912.054362320000         45          3         No      xaagi
 -1912.054362330000         45          4        Yes      xaagj
 -1912.054323320000         46          1         No      xaagk
 -1912.054325800000         46          2         No      xaagl
 -1912.054325810000         46          3         No      xaagm
 -1912.054325820000         46          4        Yes      xaagn
 -1912.054283890000         47          1         No      xaago
 -1912.054286250000         47          2         No      xaagp
 -1912.054286230000         47          3        Yes      xaagq
 -1912.054241300000         48          1         No      xaagr
 -1912.054243550000         48          2         No      xaags
 -1912.054243540000         48          3        Yes      xaagt
 -1912.054195430000         49          1         No      xaagu
 -1912.054197570000         49          2         No      xaagv
 -1912.054197360000         49          3         No      xaagw
 -1912.054197570000         49          4        Yes      xaagx
 -1912.054146140000         50          1         No      xaagy
 -1912.054148260000         50          2         No      xaagz
 -1912.054147600000         50          3         No      xaaha
 -1912.054148240000         50          4        Yes      xaahb
 -1912.054093320000         51          1         No      xaahc
 -1912.054095440000         51          2         No      xaahd
 -1912.054094800000         51          3         No      xaahe
 -1912.054095430000         51          4        Yes      xaahf
 -1912.054036830000         52          1         No      xaahg
 -1912.054038990000         52          2         No      xaahh
 -1912.054038810000         52          3         No      xaahi
 -1912.054039010000         52          4        Yes      xaahj
 -1912.053976640000         53          1         No      xaahk
 -1912.053978910000         53          2         No      xaahl
 -1912.053978880000         53          3         No      xaahm
 -1912.053978950000         53          4        Yes      xaahn
 -1912.053912800000         54          1         No      xaaho
 -1912.053915220000         54          2         No      xaahp
 -1912.053915270000         54          3         No      xaahq
 -1912.053915280000         54          4        Yes      xaahr
 -1912.053845270000         55          1         No      xaahs
 -1912.053847770000         55          2         No      xaaht
 -1912.053847830000         55          3        Yes      xaahu
 -1912.053773720000         56          1         No      xaahv
 -1912.053776270000         56          2         No      xaahw
 -1912.053776270000         56          3         No      xaahx
 -1912.053776280000         56          4        Yes      xaahy
 -1912.053697910000         57          1         No      xaahz
 -1912.053700410000         57          2         No      xaaia
 -1912.053700650000         57          3         No      xaaib
 -1912.053700730000         57          4         No      xaaic
 -1912.053700900000         57          5         No      xaaid
 -1912.053701360000         57          6         No      xaaie
 -1912.053702110000         57          7         No      xaaif
 -1912.053701390000         57          8         No      xaaig
 -1912.053701540000         57          9         No      xaaih
 -1912.053702230000         57         10         No      xaaii
 -1912.053701730000         57         11         No      xaaij
 -1912.053701690000         57         12         No      xaaik
 -1912.053702160000         57         13         No      xaail
 -1912.053701920000         57         14         No      xaaim
 -1912.053702140000         57         15        Yes      xaain
 -1912.053621680000         58          1         No      xaaio
 -1912.053624590000         58          2         No      xaaip
 -1912.053623960000         58          3         No      xaaiq
 -1912.053624260000         58          4         No      xaair
 -1912.053624570000         58          5         No      xaais
 -1912.053624290000         58          6        Yes      xaait
 -1912.053539640000         59          1         No      xaaiu
 -1912.053541890000         59          2         No      xaaiv
 -1912.053542090000         59          3         No      xaaiw
 -1912.053542370000         59          4         No      xaaix
 -1912.053542450000         59          5        Yes      xaaiy
 -1912.053454120000         60          1         No      xaaiz
 -1912.053455470000         60          2         No      xaaja
 -1912.053455130000         60          3         No      xaajb
 -1912.053456220000         60          4         No      xaajc
 -1912.053456280000         60          5         No      xaajd
 -1912.053456340000         60          6        Yes      xaaje
 -1912.053363500000         61          1         No      xaajf
 -1912.053365020000         61          2         No      xaajg
 -1912.053364250000         61          3         No      xaajh
 -1912.053364920000         61          4         No      xaaji
 -1912.053364950000         61          5        Yes      xaajj
 -1912.053266910000         62          1         No      xaajk
 -1912.053268180000         62          2         No      xaajl
 -1912.053267800000         62          3         No      xaajm
 -1912.053268180000         62          4        Yes      xaajn
 -1912.053164580000         63          1         No      xaajo
 -1912.053165900000         63          2         No      xaajp
 -1912.053164680000         63          3         No      xaajq
 -1912.053165870000         63          4        Yes      xaajr
 -1912.053056470000         64          1         No      xaajs
 -1912.053057850000         64          2         No      xaajt
 -1912.053055730000         64          3         No      xaaju
 -1912.053057830000         64          4        Yes      xaajv
 -1912.052942410000         65          1         No      xaajw
 -1912.052943890000         65          2         No      xaajx
 -1912.052940290000         65          3         No      xaajy
 -1912.052943890000         65          4        Yes      xaajz
 -1912.052822270000         66          1         No      xaaka
 -1912.052823890000         66          2         No      xaakb
 -1912.052816770000         66          3         No      xaakc
 -1912.052823900000         66          4        Yes      xaakd
 -1912.052695930000         67          1         No      xaake
 -1912.052697710000         67          2         No      xaakf
 -1912.052686270000         67          3         No      xaakg
 -1912.052697700000         67          4        Yes      xaakh
 -1912.052563250000         68          1         No      xaaki
 -1912.052565190000         68          2         No      xaakj
 -1912.052548740000         68          3         No      xaakk
 -1912.052565190000         68          4         No      xaakl
 -1912.052565190000         68          5        Yes      xaakm
 -1912.052424160000         69          1         No      xaakn
 -1912.052426270000         69          2         No      xaako
 -1912.052426270000         69          3         No      xaakp
 -1912.052426300000         69          4        Yes      xaakq
 -1912.052278600000         70          1         No      xaakr
 -1912.052281010000         70          2         No      xaaks
 -1912.052281030000         70          3         No      xaakt
 -1912.052281030000         70          4        Yes      xaaku
 -1912.052126800000         71          1         No      xaakv
 -1912.052129570000         71          2         No      xaakw
 -1912.052129610000         71          3         No      xaakx
 -1912.052129620000         71          4        Yes      xaaky
 -1912.051969410000         72          1         No      xaakz
 -1912.051973180000         72          2         No      xaala
 -1912.051973210000         72          3        Yes      xaalb
 -1912.051808780000         73          1         No      xaalc
 -1912.051813560000         73          2         No      xaald
 -1912.051813220000         73          3         No      xaale
 -1912.051813290000         73          4         No      xaalf
 -1912.051813540000         73          5         No      xaalg
 -1912.051813310000         73          6         No      xaalh
 -1912.051813380000         73          7        Yes      xaali
 -1912.051644920000         74          1         No      xaalj
 -1912.051649210000         74          2         No      xaalk
 -1912.051649230000         74          3         No      xaall
 -1912.051649450000         74          4         No      xaalm
 -1912.051649600000         74          5        Yes      xaaln
 -1912.051473980000         75          1         No      xaalo
 -1912.051478780000         75          2         No      xaalp
 -1912.051481380000         75          3         No      xaalq
 -1912.051481700000         75          4         No      xaalr
 -1912.051481790000         75          5         No      xaals
 -1912.051481820000         75          6         No      xaalt
 -1912.051481870000         75          7        Yes      xaalu
 -1912.051298340000         76          1         No      xaalv
 -1912.051298900000         76          2         No      xaalw
 -1912.051300120000         76          3         No      xaalx
 -1912.051297130000         76          4         No      xaaly
 -1912.051298650000         76          5         No      xaalz
 -1912.051296150000         76          6         No      xaama
 -1912.051297960000         76          7         No      xaamb
 -1912.051296150000         76          8         No      xaamc
 -1912.051298130000         76          9         No      xaamd
 -1912.051296090000         76         10         No      xaame
 -1912.051297880000         76         11         No      xaamf
 -1912.051296150000         76         12         No      xaamg
 -1912.051297890000         76         13         No      xaamh
 -1912.051297970000         76         14         No      xaami
 -1912.051297970000         76         15         No      xaamj
 -1912.051297890000         76         16        Yes      xaamk
 -1912.051115410000         77          1         No      xaaml
 -1912.051121560000         77          2         No      xaamm
 -1912.051125230000         77          3         No      xaamn
 -1912.051121340000         77          4         No      xaamo
 -1912.051124160000         77          5         No      xaamp
 -1912.051123690000         77          6         No      xaamq
 -1912.051123480000         77          7         No      xaamr
 -1912.051123390000         77          8        Yes      xaams
 -1912.050942490000         78          1         No      xaamt
 -1912.050937570000         78          2         No      xaamu
 -1912.050932480000         78          3         No      xaamv
 -1912.050936830000         78          4         No      xaamw
 -1912.050937500000         78          5         No      xaamx
 -1912.050938470000         78          6         No      xaamy
 -1912.050939270000         78          7         No      xaamz
 -1912.050939240000         78          8        Yes      xaana
 -1912.050751960000         79          1         No      xaanb
 -1912.050766080000         79          2         No      xaanc
 -1912.050766040000         79          3         No      xaand
 -1912.050765980000         79          4         No      xaane
 -1912.050765970000         79          5         No      xaanf
 -1912.050766150000         79          6         No      xaang
 -1912.050766270000         79          7        Yes      xaanh
 -1912.050579980000         80          1         No      xaani
 -1912.050588880000         80          2         No      xaanj
 -1912.050589050000         80          3         No      xaank
 -1912.050589190000         80          4         No      xaanl
 -1912.050589170000         80          5         No      xaanm
 -1912.050589150000         80          6         No      xaann
 -1912.050589160000         80          7        Yes      xaano
 -1912.050404070000         81          1         No      xaanp
 -1912.050410910000         81          2         No      xaanq
 -1912.050411120000         81          3         No      xaanr
 -1912.050411130000         81          4        Yes      xaans
 -1912.050226860000         82          1         No      xaant
 -1912.050231170000         82          2         No      xaanu
 -1912.050231790000         82          3         No      xaanv
 -1912.050231810000         82          4         No      xaanw
 -1912.050231830000         82          5         No      xaanx
 -1912.050231860000         82          6         No      xaany
 -1912.050231880000         82          7         No      xaanz
 -1912.050231900000         82          8         No      xaaoa
 -1912.050231910000         82          9         No      xaaob
 -1912.050231920000         82         10         No      xaaoc
 -1912.050231930000         82         11        Yes      xaaod
 -1912.050046690000         83          1         No      xaaoe
 -1912.050050450000         83          2         No      xaaof
 -1912.050050550000         83          3         No      xaaog
 -1912.050050550000         83          4         No      xaaoh
 -1912.050050560000         83          5        Yes      xaaoi
 -1912.049862810000         84          1         No      xaaoj
 -1912.049866200000         84          2         No      xaaok
 -1912.049866290000         84          3         No      xaaol
 -1912.049866300000         84          4         No      xaaom
 -1912.049866310000         84          5        Yes      xaaon
 -1912.049675060000         85          1         No      xaaoo
 -1912.049678520000         85          2         No      xaaop
 -1912.049678530000         85          3         No      xaaoq
 -1912.049678530000         85          4        Yes      xaaor
 -1912.049483180000         86          1         No      xaaos
 -1912.049486730000         86          2         No      xaaot
 -1912.049486720000         86          3        Yes      xaaou
 -1912.049286900000         87          1         No      xaaov
 -1912.049290600000         87          2         No      xaaow
 -1912.049290590000         87          3        Yes      xaaox
 -1912.049086070000         88          1         No      xaaoy
 -1912.049089880000         88          2         No      xaaoz
 -1912.049089900000         88          3        Yes      xaapa
 -1912.048880520000         89          1         No      xaapb
 -1912.048884390000         89          2        Yes      xaapc
 -1912.048669950000         90          1         No      xaapd
 -1912.048673710000         90          2         No      xaape
 -1912.048673730000         90          3        Yes      xaapf
 -1912.048454010000         91          1         No      xaapg
 -1912.048457700000         91          2         No      xaaph
 -1912.048457700000         91          3         No      xaapi
 -1912.048457700000         91          4         No      xaapj
 -1912.048457680000         91          5        Yes      xaapk
 -1912.048232500000         92          1         No      xaapl
 -1912.048236010000         92          2         No      xaapm
 -1912.048236030000         92          3        Yes      xaapn
 -1912.048005110000         93          1         No      xaapo
 -1912.048008540000         93          2        Yes      xaapp
 -1912.047771660000         94          1         No      xaapq
 -1912.047774980000         94          2         No      xaapr
 -1912.047774990000         94          3        Yes      xaaps
 -1912.047531920000         95          1         No      xaapt
 -1912.047535170000         95          2         No      xaapu
 -1912.047535190000         95          3         No      xaapv
 -1912.047535200000         95          4         No      xaapw
 -1912.047535210000         95          5        Yes      xaapx
 -1912.047285720000         96          1         No      xaapy
 -1912.047288930000         96          2         No      xaapz
 -1912.047288940000         96          3        Yes      xaaqa
 -1912.047032790000         97          1         No      xaaqb
 -1912.047036010000         97          2         No      xaaqc
 -1912.047035980000         97          3        Yes      xaaqd
 -1912.046772950000         98          1         No      xaaqe
 -1912.046776140000         98          2         No      xaaqf
 -1912.046776160000         98          3        Yes      xaaqg
 -1912.046505960000         99          1         No      xaaqh
 -1912.046509220000         99          2         No      xaaqi
 -1912.046509210000         99          3        Yes      xaaqj
 -1912.046231650000        100          1         No      xaaqk
 -1912.046234930000        100          2         No      xaaql
 -1912.046234950000        100          3        Yes      xaaqm
 -1912.045949770000        101          1         No      xaaqn
 -1912.045953140000        101          2         No      xaaqo
 -1912.045953170000        101          3        Yes      xaaqp
 -1912.045660160000        102          1         No      xaaqq
 -1912.045663670000        102          2         No      xaaqr
 -1912.045663660000        102          3        Yes      xaaqs
 -1912.045362650000        103          1         No      xaaqt
 -1912.045366250000        103          2        Yes      xaaqu
 -1912.045057050000        104          1         No      xaaqv
 -1912.045060810000        104          2        Yes      xaaqw
 -1912.044743210000        105          1         No      xaaqx
 -1912.044747110000        105          2        Yes      xaaqy
 -1912.044420980000        106          1         No      xaaqz
 -1912.044425020000        106          2        Yes      xaara
 -1912.044090190000        107          1         No      xaarb
 -1912.044094380000        107          2        Yes      xaarc
 -1912.043750700000        108          1         No      xaard
 -1912.043755030000        108          2        Yes      xaare
 -1912.043402370000        109          1         No      xaarf
 -1912.043406820000        109          2        Yes      xaarg
 -1912.043045040000        110          1         No      xaarh
 -1912.043049590000        110          2        Yes      xaari
 -1912.042678560000        111          1         No      xaarj
 -1912.042683210000        111          2        Yes      xaark
 -1912.042302780000        112          1         No      xaarl
 -1912.042307510000        112          2        Yes      xaarm
 -1912.041917550000        113          1         No      xaarn
 -1912.041922350000        113          2        Yes      xaaro
 -1912.041522730000        114          1         No      xaarp
 -1912.041527570000        114          2        Yes      xaarq
 -1912.041118150000        115          1         No      xaarr
 -1912.041123050000        115          2        Yes      xaars
 -1912.040703680000        116          1         No      xaart
 -1912.040708620000        116          2        Yes      xaaru
 -1912.040279180000        117          1         No      xaarv
 -1912.040284150000        117          2        Yes      xaarw
 -1912.039844490000        118          1         No      xaarx
 -1912.039849500000        118          2        Yes      xaary
 -1912.039399480000        119          1         No      xaarz
 -1912.039404540000        119          2        Yes      xaasa
 -1912.038944020000        120          1         No      xaasb
 -1912.038949140000        120          2        Yes      xaasc
 -1912.038477980000        121          1         No      xaasd
 -1912.038483170000        121          2        Yes      xaase
 -1912.038001260000        122          1         No      xaasf
 -1912.038006540000        122          2        Yes      xaasg
 -1912.037513750000        123          1         No      xaash
 -1912.037519130000        123          2        Yes      xaasi
 -1912.037015380000        124          1         No      xaasj
 -1912.037020890000        124          2        Yes      xaask
 -1912.036506100000        125          1         No      xaasl
 -1912.036511760000        125          2        Yes      xaasm
 -1912.035985880000        126          1         No      xaasn
 -1912.035991710000        126          2        Yes      xaaso
 -1912.035454730000        127          1         No      xaasp
 -1912.035460760000        127          2        Yes      xaasq
 -1912.034912670000        128          1         No      xaasr
 -1912.034918940000        128          2        Yes      xaass
 -1912.034359810000        129          1         No      xaast
 -1912.034366350000        129          2        Yes      xaasu
 -1912.033796250000        130          1         No      xaasv
 -1912.033803120000        130          2         No      xaasw
 -1912.033803070000        130          3         No      xaasx
 -1912.033803180000        130          4         No      xaasy
 -1912.033803160000        130          5        Yes      xaasz
 -1912.033222450000        131          1         No      xaata
 -1912.033229650000        131          2         No      xaatb
 -1912.033229250000        131          3         No      xaatc
 -1912.033229460000        131          4        Yes      xaatd
 -1912.032638190000        132          1         No      xaate
 -1912.032645520000        132          2         No      xaatf
 -1912.032645790000        132          3         No      xaatg
 -1912.032645690000        132          4        Yes      xaath
 -1912.032044080000        133          1         No      xaati
 -1912.032051990000        133          2         No      xaatj
 -1912.032051950000        133          3        Yes      xaatk
 -1912.031440490000        134          1         No      xaatl
 -1912.031448810000        134          2         No      xaatm
 -1912.031448800000        134          3         No      xaatn
 -1912.031448820000        134          4        Yes      xaato
 -1912.030827930000        135          1         No      xaatp
 -1912.030836690000        135          2         No      xaatq
 -1912.030836720000        135          3         No      xaatr
 -1912.030836760000        135          4        Yes      xaats
 -1912.030207090000        136          1         No      xaatt
 -1912.030216270000        136          2         No      xaatu
 -1912.030216460000        136          3         No      xaatv
 -1912.030216440000        136          4        Yes      xaatw
 -1912.029578690000        137          1         No      xaatx
 -1912.029588610000        137          2         No      xaaty
 -1912.029588660000        137          3         No      xaatz
 -1912.029588680000        137          4        Yes      xaaua
 -1912.028943830000        138          1         No      xaaub
 -1912.028954270000        138          2         No      xaauc
 -1912.028954390000        138          3         No      xaaud
 -1912.028954390000        138          4        Yes      xaaue
 -1912.028303500000        139          1         No      xaauf
 -1912.028314800000        139          2         No      xaaug
 -1912.028314800000        139          3         No      xaauh
 -1912.028314830000        139          4        Yes      xaaui
 -1912.027659310000        140          1         No      xaauj
 -1912.027671290000        140          2         No      xaauk
 -1912.027671490000        140          3         No      xaaul
 -1912.027671520000        140          4        Yes      xaaum
 -1912.027013140000        141          1         No      xaaun
 -1912.027026080000        141          2         No      xaauo
 -1912.027026330000        141          3         No      xaaup
 -1912.027026350000        141          4        Yes      xaauq
 -1912.026367430000        142          1         No      xaaur
 -1912.026381830000        142          2         No      xaaus
 -1912.026381950000        142          3         No      xaaut
 -1912.026381980000        142          4        Yes      xaauu
 -1912.025725570000        143          1         No      xaauv
 -1912.025741710000        143          2         No      xaauw
 -1912.025741900000        143          3         No      xaaux
 -1912.025741930000        143          4        Yes      xaauy
 -1912.025092380000        144          1         No      xaauz
 -1912.025110970000        144          2         No      xaava
 -1912.025111380000        144          3         No      xaavb
 -1912.025111430000        144          4        Yes      xaavc
 -1912.024475350000        145          1         No      xaavd
 -1912.024497920000        145          2         No      xaave
 -1912.024498870000        145          3         No      xaavf
 -1912.024498960000        145          4        Yes      xaavg
 -1912.023888140000        146          1         No      xaavh
 -1912.023919540000        146          2         No      xaavi
 -1912.023922930000        146          3         No      xaavj
 -1912.023923600000        146          4         No      xaavk
 -1912.023923860000        146          5         No      xaavl
 -1912.023924150000        146          6         No      xaavm
 -1912.023924520000        146          7         No      xaavn
 -1912.023924790000        146          8         No      xaavo
 -1912.023924900000        146          9         No      xaavp
 -1912.023924910000        146         10        Yes      xaavq
 -1912.023383750000        147          1         No      xaavr
 -1912.023458320000        147          2         No      xaavs
 -1912.023507270000        147          3         No      xaavt
 -1912.023452210000        147          4         No      xaavu
 -1912.023610820000        147          5         No      xaavv
 -1912.023622200000        147          6         No      xaavw
 -1912.023752220000        147          7         No      xaavx
 -1912.023705550000        147          8         No      xaavy
 -1912.023995800000        147          9         No      xaavz
 -1912.023949000000        147         10         No      xaawa
 -1912.023906480000        147         11         No      xaawb
 -1912.023589120000        147         12         No      xaawc
 -1912.024084360000        147         13         No      xaawd
 -1912.024415040000        147         14         No      xaawe
 -1912.025195640000        147         15         No      xaawf
 -1912.024844200000        147         16         No      xaawg
 -1912.026171020000        147         17         No      xaawh
 -1912.026464600000        147         18         No      xaawi
 -1912.026846210000        147         19         No      xaawj
 -1912.026956100000        147         20         No      xaawk
 -1912.026988090000        147         21         No      xaawl
 -1912.027020090000        147         22         No      xaawm
 -1912.027042460000        147         23         No      xaawn
 -1912.027054400000        147         24         No      xaawo
 -1912.027061080000        147         25         No      xaawp
 -1912.027066480000        147         26         No      xaawq
 -1912.027070280000        147         27         No      xaawr
 -1912.027071390000        147         28         No      xaaws
 -1912.027071630000        147         29         No      xaawt
 -1912.027072080000        147         30         No      xaawu
 -1912.027072270000        147         31         No      xaawv
 -1912.027072380000        147         32         No      xaaww
 -1912.027072510000        147         33         No      xaawx
 -1912.027072580000        147         34         No      xaawy
 -1912.027072630000        147         35         No      xaawz
 -1912.027072650000        147         36         No      xaaxa
 -1912.027072670000        147         37         No      xaaxb
 -1912.027072680000        147         38        Yes      xaaxc
 -1912.027291250000        148          1         No      xaaxd
 -1912.027301170000        148          2         No      xaaxe
 -1912.027302200000        148          3         No      xaaxf
 -1912.027302660000        148          4         No      xaaxg
 -1912.027303010000        148          5         No      xaaxh
 -1912.027303100000        148          6         No      xaaxi
 -1912.027303150000        148          7         No      xaaxj
 -1912.027303180000        148          8        Yes      xaaxk
 -1912.027539300000        149          1         No      xaaxl
 -1912.027550600000        149          2         No      xaaxm
 -1912.027550860000        149          3         No      xaaxn
 -1912.027550920000        149          4        Yes      xaaxo
 -1912.027804220000        150          1         No      xaaxp
 -1912.027816040000        150          2         No      xaaxq
 -1912.027816130000        150          3         No      xaaxr
 -1912.027816110000        150          4        Yes      xaaxs
 -1912.028088030000        151          1         No      xaaxt
 -1912.028100880000        151          2         No      xaaxu
 -1912.028101520000        151          3         No      xaaxv
 -1912.028101720000        151          4         No      xaaxw
 -1912.028101800000        151          5         No      xaaxx
 -1912.028101860000        151          6         No      xaaxy
 -1912.028102210000        151          7         No      xaaxz
 -1912.027875460000        151          8         No      xaaya
 -1912.028100600000        151          9         No      xaayb
 -1912.028089820000        151         10         No      xaayc
 -1912.028105720000        151         11         No      xaayd
 -1912.028074800000        151         12         No      xaaye
 -1912.028100590000        151         13         No      xaayf
 -1912.028106020000        151         14         No      xaayg
 -1912.028106760000        151         15         No      xaayh
 -1912.028107150000        151         16         No      xaayi
 -1912.028107630000        151         17         No      xaayj
 -1912.028108120000        151         18         No      xaayk
 -1912.028108300000        151         19         No      xaayl
 -1912.028108380000        151         20         No      xaaym
 -1912.028108460000        151         21         No      xaayn
 -1912.028108510000        151         22         No      xaayo
 -1912.028108530000        151         23         No      xaayp
 -1912.028108540000        151         24        Yes      xaayq
 -1912.028418070000        152          1         No      xaayr
 -1912.028427000000        152          2         No      xaays
 -1912.028427820000        152          3         No      xaayt
 -1912.028430510000        152          4         No      xaayu
 -1912.028430770000        152          5         No      xaayv
 -1912.028430830000        152          6        Yes      xaayw
 -1912.028760570000        153          1         No      xaayx
 -1912.028774510000        153          2         No      xaayy
