    
-1912.05437468 1 419  28
-1912.05438543 2 419  28
-1912.05438543 3 419  28
-1912.05350532 1 419  29
-1912.05351599 2 419  29
-1912.05263476 1 419  30
-1912.05264554 2 419  30
-1912.05264555 3 419  30
-1912.05176445 1 419  31
-1912.05177514 2 419  31
-1912.05177520 3 419  31
-1912.05089539 1 419  32
-1912.05090610 2 419  32
-1912.05090619 3 419  32
-1912.05090622 4 419  32
-1912.05002903 1 419  33
-1912.05003975 2 419  33
-1912.05003977 3 419  33
-1912.04916612 1 419  34
-1912.04917667 2 419  34
-1912.04917676 3 419  34
-1912.04830739 1 419  35
-1912.04831792 2 419  35
-1912.04831795 3 419  35
-1912.04745354 1 419  36
-1912.04746404 2 419  36
-1912.04746403 3 419  36
-1912.04660507 1 419  37
-1912.04661557 2 419  37
-1912.04661559 3 419  37
-1912.04576270 1 419  38
-1912.04577320 2 419  38
-1912.04577324 3 419  38
-1912.04492700 1 419  39
-1912.04493762 2 419  39
-1912.04493763 3 419  39
-1912.04409865 1 419  40
-1912.04410932 2 419  40
-1912.04410935 3 419  40
-1912.04327817 1 419  41
-1912.04328897 2 419  41
-1912.04328900 3 419  41
-1912.04246632 1 419  42
-1912.04247719 2 419  42
-1912.04247721 3 419  42
-1912.04166355 1 419  43
-1912.04167453 2 419  43
-1912.04167458 3 419  43
-1912.04087069 1 419  44
-1912.04088167 2 419  44
-1912.04088173 3 419  44
-1912.04008813 1 419  45
-1912.04009920 2 419  45
-1912.04009922 3 419  45
-1912.03931653 1 419  46
-1912.03932738 2 419  46
-1912.03932747 3 419  46
-1912.03932749 4 419  46
-1912.03855596 1 419  47
-1912.03856681 2 419  47
-1912.03856680 3 419  47
-1912.03780666 1 419  48
-1912.03781736 2 419  48
-1912.03781738 3 419  48
-1912.03706878 1 419  49
-1912.03707941 2 419  49
-1912.03707950 3 419  49
-1912.03634270 1 419  50
-1912.03635348 2 419  50
-1912.03635349 3 419  50
-1912.03562886 1 419  51
-1912.03563975 2 419  51
-1912.03563979 3 419  51
-1912.03492767 1 419  52
-1912.03493889 2 419  52
-1912.03493895 3 419  52
-1912.03493898 4 419  52
-1912.03424029 1 419  53
-1912.03425171 2 419  53
-1912.03425187 3 419  53
-1912.03425193 4 419  53
-1912.03425195 5 419  53
-1912.03425196 6 419  53
-1912.03425196 7 419  53
-1912.03425196 8 419  53
-1912.03356744 1 419  54
-1912.03357930 2 419  54
-1912.03357934 3 419  54
-1912.03357934 4 419  54
-1912.03290964 1 419  55
-1912.03292234 2 419  55
-1912.03292273 3 419  55
-1912.03292300 4 419  55
-1912.03292307 5 419  55
-1912.03292315 6 419  55
-1912.03292316 7 419  55
-1912.03227161 1 419  56
-1912.03228358 2 419  56
-1912.03228466 3 419  56
-1912.03228474 4 419  56
-1912.03164859 1 419  57
-1912.03166125 2 419  57
-1912.03166128 3 419  57
-1912.03166129 4 419  57
-1912.03104054 1 419  58
-1912.03105409 2 419  58
-1912.03105444 3 419  58
-1912.03105482 4 419  58
-1912.03105491 5 419  58
-1912.03105502 6 419  58
-1912.03105506 7 419  58
-1912.03105509 8 419  58
-1912.03105510 9 419  58
-1912.03045503 1 419  59
-1912.03046671 2 419  59
-1912.03046838 3 419  59
-1912.03046868 4 419  59
-1912.03046868 5 419  59
-1912.02988564 1 419  60
-1912.02989824 2 419  60
-1912.02989834 3 419  60
-1912.02989834 4 419  60
-1912.02933113 1 419  61
-1912.02934361 2 419  61
-1912.02934370 3 419  61
-1912.02934371 4 419  61
-1912.02879218 1 419  62
-1912.02880467 2 419  62
-1912.02880472 3 419  62
-1912.02880473 4 419  62
-1912.02826885 1 419  63
-1912.02828102 2 419  63
-1912.02828120 3 419  63
-1912.02828122 4 419  63
-1912.02776056 1 419  64
-1912.02777291 2 419  64
-1912.02777297 3 419  64
-1912.02726756 1 419  65
-1912.02728019 2 419  65
-1912.02728024 3 419  65
-1912.02679053 1 419  66
-1912.02680360 2 419  66
-1912.02680366 3 419  66
-1912.02633054 1 419  67
-1912.02634435 2 419  67
-1912.02634451 3 419  67
-1912.02634453 4 419  67
-1912.02588977 1 419  68
-1912.02590563 2 419  68
-1912.02590627 3 419  68
-1912.02590646 4 419  68
-1912.02590649 5 419  68
-1912.02547794 1 419  69
-1912.02552005 2 419  69
-1912.01966313 3 419  69
-1912.02524211 4 419  69
-1912.02553188 5 419  69
-1912.02559088 6 419  69
-1911.98274275 7 419  69
-1912.02392365 8 419  69
-1912.01253093 9 419  69
-1912.02560947 10 419  69
-1912.01839219 11 419  69
-1912.02568562 12 419  69
-1912.02476698 13 419  69
-1912.02571566 14 419  69
-1912.02576701 15 419  69
-1912.02598736 16 419  69
-1912.02562061 17 419  69
-1912.02629484 18 419  69
-1912.02618329 19 419  69
-1912.02342078 20 419  69
-1912.02644524 21 419  69
-1912.02639572 22 419  69
-1912.02646936 23 419  69
-1912.02129523 24 419  69
-1912.02650552 25 419  69
-1912.02655886 26 419  69
-1912.02656108 27 419  69
-1912.02657240 28 419  69
-1912.02657438 29 419  69
-1912.02657612 30 419  69
-1912.02657709 31 419  69
-1912.02657753 32 419  69
-1912.02657786 33 419  69
-1912.02657804 34 419  69
-1912.02657811 35 419  69
-1912.02657815 36 419  69
-1912.02638740 1 419  70
-1912.02639826 2 419  70
-1912.02640204 3 419  70
-1912.02640237 4 419  70
-1912.02640248 5 419  70
-1912.02640251 6 419  70
-1912.02640254 7 419  70
-1912.02622575 1 419  71
-1912.02624045 2 419  71
-1912.02624054 3 419  71
-1912.02624054 4 419  71
-1912.02607670 1 419  72
-1912.02609126 2 419  72
-1912.02609127 3 419  72
-1912.02593981 1 419  73
-1912.02595432 2 419  73
-1912.02595431 3 419  73
-1912.02581475 1 419  74
-1912.02582932 2 419  74
-1912.02582923 3 419  74
-1912.02582929 4 419  74
-1912.02570170 1 419  75
-1912.02571616 2 419  75
-1912.02571626 3 419  75
-1912.02560047 1 419  76
-1912.02561538 2 419  76
-1912.02561540 3 419  76
-1912.02551200 1 419  77
-1912.02552709 2 419  77
-1912.02552721 3 419  77
-1912.02552725 4 419  77
-1912.02543660 1 419  78
-1912.02545262 2 419  78
-1912.02545271 3 419  78
-1912.02545271 4 419  78
-1912.02537677 1 419  79
-1912.02539372 2 419  79
-1912.02539431 3 419  79
-1912.02539424 4 419  79
-1912.02539421 5 419  79
-1912.02533623 1 419  80
-1912.02535716 2 419  80
-1912.02535859 3 419  80
-1912.02535924 4 419  80
-1912.02535946 5 419  80
-1912.02535966 6 419  80
-1912.02536008 7 419  80
-1912.02534478 8 419  80
-1912.01586506 9 419  80
-1912.01620194 10 419  80
-1912.02536009 11 419  80
-1912.02535097 12 419  80
-1912.02535469 13 419  80
-1912.02535676 14 419  80
-1912.02536057 15 419  80
-1912.02536025 16 419  80
-1912.02027471 17 419  80
-1911.93213178 18 419  80
-1912.02033694 19 419  80
-1912.02536077 20 419  80
-1912.02097425 21 419  80
-1912.02532402 22 419  80
-1912.02536076 23 419  80
-1912.02480316 24 419  80
-1912.02536323 25 419  80
-1912.01959391 26 419  80
-1912.01984575 27 419  80
-1912.02536369 28 419  80
-1912.02380771 29 419  80
-1912.02548927 30 419  80
-1912.02593106 31 419  80
-1912.01977615 32 419  80
-1912.02173907 33 419  80
-1912.02597821 34 419  80
-1911.96594628 35 419  80
-1912.02488221 36 419  80
-1912.02605288 37 419  80
-1912.02672705 38 419  80
-1912.02152277 39 419  80
-1912.02576935 40 419  80
-1912.02687194 41 419  80
-1912.02750157 42 419  80
-1912.00457041 43 419  80
-1912.02744932 44 419  80
-1912.02770610 45 419  80
-1912.02819147 46 419  80
-1912.02883204 47 419  80
-1912.02902092 48 419  80
-1912.03007089 49 419  80
-1912.03067371 50 419  80
-1912.02779012 51 419  80
-1912.02849459 52 419  80
-1912.03103461 53 419  80
-1912.03056792 54 419  80
-1912.03142378 55 419  80
-1912.03150575 56 419  80
-1912.03156753 57 419  80
-1912.03151804 58 419  80
-1912.03154392 59 419  80
-1912.03163837 60 419  80
-1912.03167203 61 419  80
-1912.03168517 62 419  80
-1912.03169563 63 419  80
-1912.03170355 64 419  80
-1912.03170687 65 419  80
-1912.03170933 66 419  80
-1912.03171162 67 419  80
-1912.03171381 68 419  80
-1912.03171705 69 419  80
-1912.03172000 70 419  80
-1912.03172072 71 419  80
-1912.03172168 72 419  80
-1912.03172182 73 419  80
-1912.03172188 74 419  80
-1912.03172184 75 419  80
-1912.03172186 76 419  80
-1912.03172187 77 419  80
-1912.03172188 78 419  80
-1912.03172188 79 419  80
-1912.03230864 1 419  81
-1912.03231930 2 419  81
-1912.03232008 3 419  81
-1912.03232072 4 419  81
-1912.03232089 5 419  81
-1912.03289835 1 419  82
-1912.03291016 2 419  82
-1912.03291028 3 419  82
-1912.03291030 4 419  82
-1912.03291029 5 419  82
-1912.03291023 6 419  82
-1912.03347793 1 419  83
-1912.03348947 2 419  83
-1912.03348953 3 419  83
-1912.03404706 1 419  84
-1912.03405841 2 419  84
-1912.03405858 3 419  84
-1912.03405854 4 419  84
-1912.03405847 5 419  84
-1912.03405844 6 419  84
-1912.03405843 7 419  84
-1912.03460573 1 419  85
-1912.03461683 2 419  85
-1912.03461690 3 419  85
-1912.03515363 1 419  86
-1912.03516448 2 419  86
-1912.03516460 3 419  86
-1912.03569072 1 419  87
-1912.03570152 2 419  87
-1912.03570157 3 419  87
-1912.03621687 1 419  88
-1912.03622749 2 419  88
-1912.03622756 3 419  88
-1912.03622759 4 419  88
-1912.03622760 5 419  88
-1912.03673222 1 419  89
-1912.03674269 2 419  89
-1912.03674272 3 419  89
-1912.03723656 1 419  90
-1912.03724686 2 419  90
-1912.03724690 3 419  90
-1912.03773004 1 419  91
-1912.03774020 2 419  91
-1912.03821269 1 419  92
-1912.03822270 2 419  92
-1912.03822273 3 419  92
-1912.03868464 1 419  93
-1912.03869444 2 419  93
-1912.03869447 3 419  93
-1912.03914598 1 419  94
-1912.03915564 2 419  94
-1912.03915572 3 419  94
-1912.03959679 1 419  95
-1912.03960632 2 419  95
-1912.03960632 3 419  95
-1912.04003723 1 419  96
-1912.04004663 2 419  96
-1912.04004666 3 419  96
-1912.04046741 1 419  97
-1912.04047659 2 419  97
-1912.04047668 3 419  97
-1912.04088747 1 419  98
-1912.04089659 2 419  98
-1912.04129754 1 419  99
-1912.04130656 2 419  99
-1912.04130659 3 419  99
-1912.04169781 1 419  100
-1912.04170671 2 419  100
-1912.04208835 1 419  101
-1912.04209714 2 419  101
-1912.04209717 3 419  101
-1912.04246932 1 419  102
-1912.04247807 2 419  102
-1912.04284089 1 419  103
-1912.04284955 2 419  103
-1912.04284957 3 419  103
-1912.04320317 1 419  104
-1912.04321182 2 419  104
-1912.04355633 1 419  105
-1912.04356494 2 419  105
-1912.04356496 3 419  105
-1912.04390051 1 419  106
-1912.04390915 2 419  106
-1912.04423589 1 419  107
-1912.04424453 2 419  107
-1912.04424454 3 419  107
-1912.04456259 1 419  108
-1912.04457130 2 419  108
-1912.04488082 1 419  109
-1912.04488955 2 419  109
-1912.04488958 3 419  109
-1912.04519070 1 419  110
-1912.04519953 2 419  110
-1912.04549243 1 419  111
-1912.04550130 2 419  111
-1912.04550133 3 419  111
-1912.04578618 1 419  112
-1912.04579513 2 419  112
-1912.04607211 1 419  113
-1912.04608109 2 419  113
-1912.04608113 3 419  113
-1912.04635044 1 419  114
-1912.04635950 2 419  114
-1912.04662134 1 419  115
-1912.04663039 2 419  115
-1912.04663044 3 419  115
-1912.04688508 1 419  116
-1912.04689415 2 419  116
-1912.04689416 3 419  116
-1912.04714181 1 419  117
-1912.04715085 2 419  117
-1912.04715086 3 419  117
-1912.04739176 1 419  118
-1912.04740069 2 419  118
-1912.04740072 3 419  118
-1912.04740076 4 419  118
-1912.04763524 1 419  119
-1912.04764387 2 419  119
-1912.04764404 3 419  119
-1912.04764409 4 419  119
-1912.04787228 1 419  120
-1912.04788103 2 419  120
-1912.04788104 3 419  120
-1912.04810321 1 419  121
-1912.04811176 2 419  121
-1912.04811182 3 419  121
-1912.04832816 1 419  122
-1912.04833654 2 419  122
-1912.04833664 3 419  122
-1912.04833665 4 419  122
-1912.04854740 1 419  123
-1912.04855568 2 419  123
-1912.04855574 3 419  123
-1912.04855574 4 419  123
-1912.04876110 1 419  124
-1912.04876919 2 419  124
-1912.04876926 3 419  124
-1912.04896943 1 419  125
-1912.04897759 2 419  125
-1912.04897766 3 419  125
-1912.04917275 1 419  126
-1912.04918095 2 419  126
-1912.04918092 3 419  126
-1912.04918100 4 419  126
-1912.04937127 1 419  127
-1912.04937944 2 419  127
-1912.04937957 3 419  127
-1912.04937958 4 419  127
-1912.04956518 1 419  128
-1912.04957365 2 419  128
-1912.04957369 3 419  128
-1912.04957371 4 419  128
-1912.04975475 1 419  129
-1912.04976345 2 419  129
-1912.04976362 3 419  129
-1912.04976364 4 419  129
-1912.04994038 1 419  130
-1912.04994953 2 419  130
-1912.04994977 3 419  130
-1912.04994978 4 419  130
-1912.05012269 1 419  131
-1912.05013234 2 419  131
-1912.05013264 3 419  131
-1912.05013266 4 419  131
-1912.05030241 1 419  132
-1912.05031251 2 419  132
-1912.05031289 3 419  132
-1912.05031295 4 419  132
-1912.05031296 5 419  132
-1912.05048057 1 419  133
-1912.05049110 2 419  133
-1912.05049141 3 419  133
-1912.05049148 4 419  133
-1912.05049149 5 419  133
-1912.05049151 6 419  133
-1912.05065880 1 419  134
-1912.05066895 2 419  134
-1912.05066878 3 419  134
-1912.05066897 4 419  134
-1912.05066902 5 419  134
-1912.05066912 6 419  134
-1912.05083777 1 419  135
-1912.05084593 2 419  135
-1912.05081345 3 419  135
-1912.05084479 4 419  135
-1912.05084588 5 419  135
-1912.05084563 6 419  135
-1912.05101570 1 419  136
-1912.05102042 2 419  136
-1912.05101923 3 419  136
-1912.05102136 4 419  136
-1912.05102036 5 419  136
-1912.05102020 6 419  136
-1912.05102129 7 419  136
-1912.05101987 8 419  136
-1912.05101977 9 419  136
-1912.05102114 10 419  136
-1912.05102135 11 419  136
-1912.05101957 12 419  136
-1912.05101957 13 419  136
-1912.05102104 14 419  136
-1912.05101950 15 419  136
-1912.05102100 16 419  136
-1912.05101954 17 419  136
-1912.05102100 18 419  136
-1912.05101955 19 419  136
-1912.05102100 20 419  136
-1912.05101955 21 419  136
-1912.05102082 22 419  136
-1912.05102072 23 419  136
-1912.05118887 1 419  137
-1912.05119647 2 419  137
-1912.05120738 3 419  137
-1912.05120635 4 419  137
-1912.05120620 5 419  137
-1912.05120769 6 419  137
-1912.05120778 7 419  137
-1912.05120757 8 419  137
-1912.05120752 9 419  137
-1912.05120762 10 419  137
-1912.05120774 11 419  137
-1912.05136668 1 419  138
-1912.05137939 2 419  138
-1912.05138188 3 419  138
-1912.05138203 4 419  138
-1912.05138166 5 419  138
-1912.05137814 6 419  138
-1912.05138147 7 419  138
-1912.05138207 8 419  138
-1912.05137852 9 419  138
-1912.05137982 10 419  138
-1912.05138207 11 419  138
-1912.05137766 12 419  138
-1912.05137773 13 419  138
-1912.05137779 14 419  138
-1912.05137854 15 419  138
-1912.05137905 16 419  138
-1912.05138054 17 419  138
-1912.05137814 18 419  138
-1912.05137875 19 419  138
-1912.05137781 20 419  138
-1912.05137770 21 419  138
-1912.05137810 22 419  138
-1912.05137814 23 419  138
-1912.05137814 24 419  138
-1912.05137779 25 419  138
-1912.05137781 26 419  138
-1912.05154265 1 419  139
-1912.05153889 2 419  139
-1912.05155016 3 419  139
-1912.05155459 4 419  139
-1912.05155580 5 419  139
-1912.05155615 6 419  139
-1912.05155622 7 419  139
-1912.05155626 8 419  139
-1912.05155631 9 419  139
-1912.05155635 10 419  139
-1912.05155639 11 419  139
-1912.05155644 12 419  139
-1912.05155647 13 419  139
-1912.05155653 14 419  139
-1912.05155655 15 419  139
-1912.05155657 16 419  139
-1912.05171869 1 419  140
-1912.05172381 2 419  140
-1912.05170940 3 419  140
-1912.05172310 4 419  140
-1912.05172227 5 419  140
-1912.05172377 6 419  140
-1912.05172366 7 419  140
-1912.05172372 8 419  140
-1912.05172378 9 419  140
-1912.05172370 10 419  140
-1912.05172374 11 419  140
-1912.05187902 1 419  141
-1912.05188593 2 419  141
-1912.05188587 3 419  141
-1912.05188599 4 419  141
-1912.05188603 5 419  141
-1912.05203628 1 419  142
-1912.05204412 2 419  142
-1912.05204420 3 419  142
-1912.05204421 4 419  142
-1912.05204420 5 419  142
-1912.05204422 6 419  142
-1912.05219077 1 419  143
-1912.05219845 2 419  143
-1912.05219859 3 419  143
-1912.05219861 4 419  143
-1912.05234011 1 419  144
-1912.05234715 2 419  144
-1912.05234727 3 419  144
-1912.05234730 4 419  144
-1912.05248273 1 419  145
-1912.05248970 2 419  145
-1912.05248970 3 419  145
-1912.05261879 1 419  146
-1912.05262566 2 419  146
-1912.05262571 3 419  146
-1912.05274842 1 419  147
-1912.05275533 2 419  147
-1912.05275537 3 419  147
-1912.05287174 1 419  148
-1912.05287872 2 419  148
-1912.05287873 3 419  148
-1912.05298894 1 419  149
-1912.05299595 2 419  149
-1912.05299601 3 419  149
-1912.05299600 4 419  149
-1912.05310014 1 419  150
-1912.05310720 2 419  150
-1912.05310724 3 419  150
-1912.05320551 1 419  151
-1912.05321266 2 419  151
-1912.05321270 3 419  151
-1912.05321269 4 419  151
-1912.05330521 1 419  152
-1912.05331234 2 419  152
-1912.05331242 3 419  152
-1912.05331247 4 419  152
-1912.05339957 1 419  153
-1912.05340684 2 419  153
-1912.05340686 3 419  153
-1912.05340684 4 419  153
-1912.05340683 5 419  153
-1912.05348857 1 419  154
-1912.05349587 2 419  154
-1912.05349595 3 419  154
-1912.05357275 1 419  155
-1912.05358022 2 419  155
-1912.05358020 3 419  155
-1912.05358013 4 419  155
-1912.05357995 5 419  155
-1912.05357987 6 419  155
-1912.05358022 7 419  155
-1912.05357972 8 419  155
-1912.05357982 9 419  155
-1912.05358021 10 419  155
-1912.05357978 11 419  155
-1912.05357982 12 419  155
-1912.05357967 13 419  155
-1912.05358019 14 419  155
-1912.05357966 15 419  155
-1912.05357982 16 419  155
-1912.05357965 17 419  155
-1912.05358017 18 419  155
-1912.05357965 19 419  155
-1912.05365265 1 419  156
-1912.05365815 2 419  156
-1912.05365987 3 419  156
-1912.05366002 4 419  156
-1912.05366001 5 419  156
-1912.05366000 6 419  156
-1912.05372902 1 419  157
-1912.05373580 2 419  157
-1912.05373589 3 419  157
-1912.05373588 4 419  157
-1912.05373573 5 419  157
-1912.05373546 6 419  157
-1912.05373446 7 419  157
-1912.05336097 8 419  157
-1912.05338420 9 419  157
-1912.05373590 10 419  157
-1912.05373576 11 419  157
-1912.05373552 12 419  157
-1912.05373425 13 419  157
-1912.05373578 14 419  157
-1912.05373564 15 419  157
-1912.05373576 16 419  157
-1912.05373542 17 419  157
-1912.04442525 18 419  157
-1912.05373023 19 419  157
-1912.05373585 20 419  157
-1912.05373535 21 419  157
-1912.05373518 22 419  157
-1912.05373531 23 419  157
-1912.05373545 24 419  157
-1912.05373545 25 419  157
-1912.05380150 1 419  158
-1912.05380609 2 419  158
-1912.05363065 3 419  158
-1912.05380421 4 419  158
-1912.05380868 5 419  158
-1912.05380824 6 419  158
-1912.05380819 7 419  158
-1912.05380918 8 419  158
-1912.05380908 9 419  158
-1912.05380909 10 419  158
-1912.05380906 11 419  158
-1912.05380905 12 419  158
-1912.05387181 1 419  159
-1912.05387581 2 419  159
-1912.05387539 3 419  159
-1912.05387870 4 419  159
-1912.05387879 5 419  159
-1912.05387879 6 419  159
-1912.05387878 7 419  159
-1912.05393746 1 419  160
-1912.05394448 2 419  160
-1912.05394452 3 419  160
-1912.05394453 4 419  160
-1912.05399932 1 419  161
-1912.05400591 2 419  161
-1912.05400639 3 419  161
-1912.05400653 4 419  161
-1912.05400653 5 419  161
-1912.05405763 1 419  162
-1912.05406471 2 419  162
-1912.05406486 3 419  162
-1912.05406488 4 419  162
-1912.05411227 1 419  163
-1912.05411928 2 419  163
-1912.05411951 3 419  163
-1912.05411972 4 419  163
-1912.05411969 5 419  163
-1912.05416343 1 419  164
-1912.05417082 2 419  164
-1912.05417092 3 419  164
-1912.05417092 4 419  164
-1912.05421120 1 419  165
-1912.05421866 2 419  165
-1912.05421867 3 419  165
-1912.05421871 4 419  165
-1912.05425565 1 419  166
-1912.05426307 2 419  166
-1912.05426319 3 419  166
-1912.05429695 1 419  167
-1912.05430436 2 419  167
-1912.05430440 3 419  167
-1912.05430447 4 419  167
-1912.05430446 5 419  167
-1912.05433526 1 419  168
-1912.05434264 2 419  168
-1912.05434265 3 419  168
-1912.05434267 4 419  168
-1912.05437062 1 419  169
-1912.05437775 2 419  169
-1912.05437789 3 419  169
-1912.05437789 4 419  169
-1912.05440315 1 419  170
-1912.05441027 2 419  170
-1912.05441030 3 419  170
-1912.05441030 4 419  170
-1912.05443304 1 419  171
-1912.05443993 2 419  171
-1912.05444001 3 419  171
-1912.05446041 1 419  172
-1912.05446716 2 419  172
-1912.05446720 3 419  172
-1912.05448543 1 419  173
-1912.05449195 2 419  173
-1912.05449200 3 419  173
-1912.05450824 1 419  174
-1912.05451456 2 419  174
-1912.05451461 3 419  174
-1912.05451462 4 419  174
-1912.05452909 1 419  175
-1912.05453525 2 419  175
-1912.05453523 3 419  175
-1912.05454804 1 419  176
-1912.05455397 2 419  176
-1912.05455401 3 419  176
-1912.05455406 4 419  176
-1912.05456535 1 419  177
-1912.05457129 2 419  177
-1912.05457125 3 419  177
-1912.05457126 4 419  177
-1912.05457129 5 419  177
-1912.05457132 6 419  177
-1912.05457135 7 419  177
-1912.05457137 8 419  177
-1912.05457137 9 419  177
-1912.05458135 1 419  178
-1912.05458717 2 419  178
-1912.05458714 3 419  178
-1912.05458728 4 419  178
-1912.05458727 5 419  178
-1912.05458726 6 419  178
-1912.05459605 1 419  179
-1912.05460204 2 419  179
-1912.05460205 3 419  179
-1912.05460203 4 419  179
-1912.05460980 1 419  180
-1912.05461588 2 419  180
-1912.05461592 3 419  180
-1912.05462277 1 419  181
-1912.05462891 2 419  181
-1912.05462901 3 419  181
-1912.05462911 4 419  181
-1912.05463517 1 419  182
-1912.05464174 2 419  182
-1912.05464180 3 419  182
-1912.05464180 4 419  182
-1912.05464723 1 419  183
-1912.05465376 2 419  183
-1912.05465412 3 419  183
-1912.05465417 4 419  183
-1912.05465418 5 419  183
-1912.05465904 1 419  184
-1912.05466627 2 419  184
-1912.05466639 3 419  184
-1912.05467080 1 419  185
-1912.05467843 2 419  185
-1912.05467854 3 419  185
-1912.05467854 4 419  185
-1912.05468261 1 419  186
-1912.05469054 2 419  186
-1912.05469066 3 419  186
-1912.05469066 4 419  186
-1912.05469441 1 419  187
-1912.05470256 2 419  187
-1912.05470268 3 419  187
-1912.05470270 4 419  187
-1912.05470271 5 419  187
-1912.05470271 6 419  187
-1912.05470619 1 419  188
-1912.05471458 2 419  188
-1912.05471462 3 419  188
-1912.05471464 4 419  188
-1912.05471779 1 419  189
-1912.05472620 2 419  189
-1912.05472631 3 419  189
-1912.05472630 4 419  189
-1912.05472914 1 419  190
-1912.05473752 2 419  190
-1912.05473767 3 419  190
-1912.05473767 4 419  190
-1912.05473768 5 419  190
-1912.05473769 6 419  190
-1912.05474017 1 419  191
-1912.05474852 2 419  191
-1912.05474862 3 419  191
-1912.05474863 4 419  191
-1912.05474864 5 419  191
-1912.05475073 1 419  192
-1912.05475904 2 419  192
-1912.05475910 3 419  192
-1912.05475911 4 419  192
-1912.05476081 1 419  193
-1912.05476893 2 419  193
-1912.05476903 3 419  193
-1912.05476904 4 419  193
-1912.05477033 1 419  194
-1912.05477832 2 419  194
-1912.05477845 3 419  194
-1912.05477935 1 419  195
-1912.05478727 2 419  195
-1912.05478730 3 419  195
-1912.05478732 4 419  195
-1912.05478784 1 419  196
-1912.05479556 2 419  196
-1912.05479565 3 419  196
-1912.05479566 4 419  196
-1912.05479567 5 419  196
-1912.05479588 1 419  197
-1912.05480345 2 419  197
