    
-1912.05242416 1 423  69
-1912.05242627 2 423  69
-1912.05242627 3 423  69
-1912.05242630 4 423  69
-1912.05227860 1 423  70
-1912.05228101 2 423  70
-1912.05228103 3 423  70
-1912.05228103 4 423  70
-1912.05212680 1 423  71
-1912.05212957 2 423  71
-1912.05212961 3 423  71
-1912.05212962 4 423  71
-1912.05196941 1 423  72
-1912.05197318 2 423  72
-1912.05197321 3 423  72
-1912.05180878 1 423  73
-1912.05181356 2 423  73
-1912.05181322 3 423  73
-1912.05181329 4 423  73
-1912.05181354 5 423  73
-1912.05181331 6 423  73
-1912.05181338 7 423  73
-1912.05164492 1 423  74
-1912.05164921 2 423  74
-1912.05164923 3 423  74
-1912.05164945 4 423  74
-1912.05164960 5 423  74
-1912.05147398 1 423  75
-1912.05147878 2 423  75
-1912.05148138 3 423  75
-1912.05148170 4 423  75
-1912.05148179 5 423  75
-1912.05148182 6 423  75
-1912.05148187 7 423  75
-1912.05129834 1 423  76
-1912.05129890 2 423  76
-1912.05130012 3 423  76
-1912.05129713 4 423  76
-1912.05129865 5 423  76
-1912.05129615 6 423  76
-1912.05129796 7 423  76
-1912.05129615 8 423  76
-1912.05129813 9 423  76
-1912.05129609 10 423  76
-1912.05129788 11 423  76
-1912.05129615 12 423  76
-1912.05129789 13 423  76
-1912.05129797 14 423  76
-1912.05129797 15 423  76
-1912.05129789 16 423  76
-1912.05111541 1 423  77
-1912.05112156 2 423  77
-1912.05112523 3 423  77
-1912.05112134 4 423  77
-1912.05112416 5 423  77
-1912.05112369 6 423  77
-1912.05112348 7 423  77
-1912.05112339 8 423  77
-1912.05094249 1 423  78
-1912.05093757 2 423  78
-1912.05093248 3 423  78
-1912.05093683 4 423  78
-1912.05093750 5 423  78
-1912.05093847 6 423  78
-1912.05093927 7 423  78
-1912.05093924 8 423  78
-1912.05075196 1 423  79
-1912.05076608 2 423  79
-1912.05076604 3 423  79
-1912.05076598 4 423  79
-1912.05076597 5 423  79
-1912.05076615 6 423  79
-1912.05076627 7 423  79
-1912.05057998 1 423  80
-1912.05058888 2 423  80
-1912.05058905 3 423  80
-1912.05058919 4 423  80
-1912.05058917 5 423  80
-1912.05058915 6 423  80
-1912.05058916 7 423  80
-1912.05040407 1 423  81
-1912.05041091 2 423  81
-1912.05041112 3 423  81
-1912.05041113 4 423  81
-1912.05022686 1 423  82
-1912.05023117 2 423  82
-1912.05023179 3 423  82
-1912.05023181 4 423  82
-1912.05023183 5 423  82
-1912.05023186 6 423  82
-1912.05023188 7 423  82
-1912.05023190 8 423  82
-1912.05023191 9 423  82
-1912.05023192 10 423  82
-1912.05023193 11 423  82
-1912.05004669 1 423  83
-1912.05005045 2 423  83
-1912.05005055 3 423  83
-1912.05005055 4 423  83
-1912.05005056 5 423  83
-1912.04986281 1 423  84
-1912.04986620 2 423  84
-1912.04986629 3 423  84
-1912.04986630 4 423  84
-1912.04986631 5 423  84
-1912.04967506 1 423  85
-1912.04967852 2 423  85
-1912.04967853 3 423  85
-1912.04967853 4 423  85
-1912.04948318 1 423  86
-1912.04948673 2 423  86
-1912.04948672 3 423  86
-1912.04928690 1 423  87
-1912.04929060 2 423  87
-1912.04929059 3 423  87
-1912.04908607 1 423  88
-1912.04908988 2 423  88
-1912.04908990 3 423  88
-1912.04888052 1 423  89
-1912.04888439 2 423  89
-1912.04866995 1 423  90
-1912.04867371 2 423  90
-1912.04867373 3 423  90
-1912.04845401 1 423  91
-1912.04845770 2 423  91
-1912.04845770 3 423  91
-1912.04845770 4 423  91
-1912.04845768 5 423  91
-1912.04823250 1 423  92
-1912.04823601 2 423  92
-1912.04823603 3 423  92
-1912.04800511 1 423  93
-1912.04800854 2 423  93
-1912.04777166 1 423  94
-1912.04777498 2 423  94
-1912.04777499 3 423  94
-1912.04753192 1 423  95
-1912.04753517 2 423  95
-1912.04753519 3 423  95
-1912.04753520 4 423  95
-1912.04753521 5 423  95
-1912.04728572 1 423  96
-1912.04728893 2 423  96
-1912.04728894 3 423  96
-1912.04703279 1 423  97
-1912.04703601 2 423  97
-1912.04703598 3 423  97
-1912.04677295 1 423  98
-1912.04677614 2 423  98
-1912.04677616 3 423  98
-1912.04650596 1 423  99
-1912.04650922 2 423  99
-1912.04650921 3 423  99
-1912.04623165 1 423  100
-1912.04623493 2 423  100
-1912.04623495 3 423  100
-1912.04594977 1 423  101
-1912.04595314 2 423  101
-1912.04595317 3 423  101
-1912.04566016 1 423  102
-1912.04566367 2 423  102
-1912.04566366 3 423  102
-1912.04536265 1 423  103
-1912.04536625 2 423  103
-1912.04505705 1 423  104
-1912.04506081 2 423  104
-1912.04474321 1 423  105
-1912.04474711 2 423  105
-1912.04442098 1 423  106
-1912.04442502 2 423  106
-1912.04409019 1 423  107
-1912.04409438 2 423  107
-1912.04375070 1 423  108
-1912.04375503 2 423  108
-1912.04340237 1 423  109
-1912.04340682 2 423  109
-1912.04304504 1 423  110
-1912.04304959 2 423  110
-1912.04267856 1 423  111
-1912.04268321 2 423  111
-1912.04230278 1 423  112
-1912.04230751 2 423  112
-1912.04191755 1 423  113
-1912.04192235 2 423  113
-1912.04152273 1 423  114
-1912.04152757 2 423  114
-1912.04111815 1 423  115
-1912.04112305 2 423  115
-1912.04070368 1 423  116
-1912.04070862 2 423  116
-1912.04027918 1 423  117
-1912.04028415 2 423  117
-1912.03984449 1 423  118
-1912.03984950 2 423  118
-1912.03939948 1 423  119
-1912.03940454 2 423  119
-1912.03894402 1 423  120
-1912.03894914 2 423  120
-1912.03847798 1 423  121
-1912.03848317 2 423  121
-1912.03800126 1 423  122
-1912.03800654 2 423  122
-1912.03751375 1 423  123
-1912.03751913 2 423  123
-1912.03701538 1 423  124
-1912.03702089 2 423  124
-1912.03650610 1 423  125
-1912.03651176 2 423  125
-1912.03598588 1 423  126
-1912.03599171 2 423  126
-1912.03545473 1 423  127
-1912.03546076 2 423  127
-1912.03491267 1 423  128
-1912.03491894 2 423  128
-1912.03435981 1 423  129
-1912.03436635 2 423  129
-1912.03379625 1 423  130
-1912.03380312 2 423  130
-1912.03380307 3 423  130
-1912.03380318 4 423  130
-1912.03380316 5 423  130
-1912.03322245 1 423  131
-1912.03322965 2 423  131
-1912.03322925 3 423  131
-1912.03322946 4 423  131
-1912.03263819 1 423  132
-1912.03264552 2 423  132
-1912.03264579 3 423  132
-1912.03264569 4 423  132
-1912.03204408 1 423  133
-1912.03205199 2 423  133
-1912.03205195 3 423  133
-1912.03144049 1 423  134
-1912.03144881 2 423  134
-1912.03144880 3 423  134
-1912.03144882 4 423  134
-1912.03082793 1 423  135
-1912.03083669 2 423  135
-1912.03083672 3 423  135
-1912.03083676 4 423  135
-1912.03020709 1 423  136
-1912.03021627 2 423  136
-1912.03021646 3 423  136
-1912.03021644 4 423  136
-1912.02957869 1 423  137
-1912.02958861 2 423  137
-1912.02958866 3 423  137
-1912.02958868 4 423  137
-1912.02894383 1 423  138
-1912.02895427 2 423  138
-1912.02895439 3 423  138
-1912.02895439 4 423  138
-1912.02830350 1 423  139
-1912.02831480 2 423  139
-1912.02831480 3 423  139
-1912.02831483 4 423  139
-1912.02765931 1 423  140
-1912.02767129 2 423  140
-1912.02767149 3 423  140
-1912.02767152 4 423  140
-1912.02701314 1 423  141
-1912.02702608 2 423  141
-1912.02702633 3 423  141
-1912.02702635 4 423  141
-1912.02636743 1 423  142
-1912.02638183 2 423  142
-1912.02638195 3 423  142
-1912.02638198 4 423  142
-1912.02572557 1 423  143
-1912.02574171 2 423  143
-1912.02574190 3 423  143
-1912.02574193 4 423  143
-1912.02509238 1 423  144
-1912.02511097 2 423  144
-1912.02511138 3 423  144
-1912.02511143 4 423  144
-1912.02447535 1 423  145
-1912.02449792 2 423  145
-1912.02449887 3 423  145
-1912.02449896 4 423  145
-1912.02388814 1 423  146
-1912.02391954 2 423  146
-1912.02392293 3 423  146
-1912.02392360 4 423  146
-1912.02392386 5 423  146
-1912.02392415 6 423  146
-1912.02392452 7 423  146
-1912.02392479 8 423  146
-1912.02392490 9 423  146
-1912.02392491 10 423  146
-1912.02338375 1 423  147
-1912.02345832 2 423  147
-1912.02350727 3 423  147
-1912.02345221 4 423  147
-1912.02361082 5 423  147
-1912.02362220 6 423  147
-1912.02375222 7 423  147
-1912.02370555 8 423  147
-1912.02399580 9 423  147
-1912.02394900 10 423  147
-1912.02390648 11 423  147
-1912.02358912 12 423  147
-1912.02408436 13 423  147
-1912.02441504 14 423  147
-1912.02519564 15 423  147
-1912.02484420 16 423  147
-1912.02617102 17 423  147
-1912.02646460 18 423  147
-1912.02684621 19 423  147
-1912.02695610 20 423  147
-1912.02698809 21 423  147
-1912.02702009 22 423  147
-1912.02704246 23 423  147
-1912.02705440 24 423  147
-1912.02706108 25 423  147
-1912.02706648 26 423  147
-1912.02707028 27 423  147
-1912.02707139 28 423  147
-1912.02707163 29 423  147
-1912.02707208 30 423  147
-1912.02707227 31 423  147
-1912.02707238 32 423  147
-1912.02707251 33 423  147
-1912.02707258 34 423  147
-1912.02707263 35 423  147
-1912.02707265 36 423  147
-1912.02707267 37 423  147
-1912.02707268 38 423  147
-1912.02729125 1 423  148
-1912.02730117 2 423  148
-1912.02730220 3 423  148
-1912.02730266 4 423  148
-1912.02730301 5 423  148
-1912.02730310 6 423  148
-1912.02730315 7 423  148
-1912.02730318 8 423  148
-1912.02753930 1 423  149
-1912.02755060 2 423  149
-1912.02755086 3 423  149
-1912.02755092 4 423  149
-1912.02780422 1 423  150
-1912.02781604 2 423  150
-1912.02781613 3 423  150
-1912.02781611 4 423  150
-1912.02808803 1 423  151
-1912.02810088 2 423  151
-1912.02810152 3 423  151
-1912.02810172 4 423  151
-1912.02810180 5 423  151
-1912.02810186 6 423  151
-1912.02810221 7 423  151
-1912.02787546 8 423  151
-1912.02810060 9 423  151
-1912.02808982 10 423  151
-1912.02810572 11 423  151
-1912.02807480 12 423  151
-1912.02810059 13 423  151
-1912.02810602 14 423  151
-1912.02810676 15 423  151
-1912.02810715 16 423  151
-1912.02810763 17 423  151
-1912.02810812 18 423  151
-1912.02810830 19 423  151
-1912.02810838 20 423  151
-1912.02810846 21 423  151
-1912.02810851 22 423  151
-1912.02810853 23 423  151
-1912.02810854 24 423  151
-1912.02841807 1 423  152
-1912.02842700 2 423  152
-1912.02842782 3 423  152
-1912.02843051 4 423  152
-1912.02843077 5 423  152
-1912.02843083 6 423  152
-1912.02876057 1 423  153
-1912.02877451 2 423  153
-1912.02877523 3 423  153
-1912.02877551 4 423  153
-1912.02877556 5 423  153
-1912.02877558 6 423  153
-1912.02913282 1 423  154
-1912.02916351 2 423  154
-1912.02878406 3 423  154
-1912.02929801 4 423  154
-1912.02869294 5 423  154
-1912.02932229 6 423  154
-1912.02946764 7 423  154
-1912.02963480 8 423  154
-1912.02980837 9 423  154
-1912.02989049 10 423  154
-1912.02997627 11 423  154
-1912.03009878 12 423  154
-1912.03013210 13 423  154
-1912.03012381 14 423  154
-1912.03014400 15 423  154
-1912.03015103 16 423  154
-1912.03015174 17 423  154
-1912.03015296 18 423  154
-1912.03015331 19 423  154
-1912.03015345 20 423  154
-1912.03015349 21 423  154
-1912.03072157 1 423  155
-1912.03073007 2 423  155
-1912.03073047 3 423  155
-1912.03073081 4 423  155
-1912.03073094 5 423  155
-1912.03073098 6 423  155
-1912.03131509 1 423  156
-1912.03132500 2 423  156
-1912.03132542 3 423  156
-1912.03132560 4 423  156
-1912.03132567 5 423  156
-1912.03132570 6 423  156
-1912.03193002 1 423  157
-1912.03193079 2 423  157
-1912.03193843 3 423  157
-1912.03194041 4 423  157
-1912.03194050 5 423  157
-1912.03194053 6 423  157
-1912.03194052 7 423  157
-1912.03256228 1 423  158
-1912.03257073 2 423  158
-1912.03257068 3 423  158
-1912.03257069 4 423  158
-1912.03320721 1 423  159
-1912.03321615 2 423  159
-1912.03321642 3 423  159
-1912.03321653 4 423  159
-1912.03321656 5 423  159
-1912.03321656 6 423  159
-1912.03321657 7 423  159
-1912.03387061 1 423  160
-1912.03387896 2 423  160
-1912.03387990 3 423  160
-1912.03388071 4 423  160
-1912.03388073 5 423  160
-1912.03455071 1 423  161
-1912.03455987 2 423  161
-1912.03455993 3 423  161
-1912.03455994 4 423  161
-1912.03524424 1 423  162
-1912.03525325 2 423  162
-1912.03525328 3 423  162
-1912.03525329 4 423  162
-1912.03595120 1 423  163
-1912.03595995 2 423  163
-1912.03595999 3 423  163
-1912.03667058 1 423  164
-1912.03667926 2 423  164
-1912.03667930 3 423  164
-1912.03740196 1 423  165
-1912.03741062 2 423  165
-1912.03741069 3 423  165
-1912.03814501 1 423  166
-1912.03815370 2 423  166
-1912.03815380 3 423  166
-1912.03815381 4 423  166
-1912.03889950 1 423  167
-1912.03890826 2 423  167
-1912.03890834 3 423  167
-1912.03966519 1 423  168
-1912.03967402 2 423  168
-1912.03967404 3 423  168
-1912.04044183 1 423  169
-1912.04045064 2 423  169
-1912.04122906 1 423  170
-1912.04123788 2 423  170
-1912.04202644 1 423  171
-1912.04203521 2 423  171
-1912.04203523 3 423  171
-1912.04283330 1 423  172
-1912.04284183 2 423  172
-1912.04284199 3 423  172
-1912.04284206 4 423  172
-1912.04364902 1 423  173
-1912.04365778 2 423  173
-1912.04365779 3 423  173
-1912.04447290 1 423  174
-1912.04448168 2 423  174
-1912.04448176 3 423  174
-1912.04448179 4 423  174
-1912.04530446 1 423  175
-1912.04531344 2 423  175
-1912.04531345 3 423  175
-1912.04614303 1 423  176
-1912.04615213 2 423  176
-1912.04615217 3 423  176
-1912.04698805 1 423  177
-1912.04699726 2 423  177
-1912.04699732 3 423  177
-1912.04699734 4 423  177
-1912.04783891 1 423  178
-1912.04784832 2 423  178
-1912.04784834 3 423  178
-1912.04869493 1 423  179
-1912.04870447 2 423  179
-1912.04870454 3 423  179
-1912.04955556 1 423  180
-1912.04956530 2 423  180
-1912.04956532 3 423  180
-1912.05042008 1 423  181
-1912.05042995 2 423  181
-1912.05042998 3 423  181
-1912.05128774 1 423  182
-1912.05129770 2 423  182
-1912.05129771 3 423  182
-1912.05215746 1 423  183
-1912.05216737 2 423  183
-1912.05216744 3 423  183
-1912.05216746 4 423  183
-1912.05302808 1 423  184
-1912.05303801 2 423  184
-1912.05303803 3 423  184
-1912.05389818 1 423  185
-1912.05390813 2 423  185
-1912.05390817 3 423  185
-1912.05476661 1 423  186
-1912.05477662 2 423  186
-1912.05477663 3 423  186
-1912.05563196 1 423  187
-1912.05564202 2 423  187
-1912.05564205 3 423  187
-1912.05564206 4 423  187
-1912.05649297 1 423  188
-1912.05650312 2 423  188
-1912.05650313 3 423  188
-1912.05734817 1 423  189
-1912.05735836 2 423  189
-1912.05735842 3 423  189
-1912.05819615 1 423  190
-1912.05820644 2 423  190
-1912.05820649 3 423  190
-1912.05903542 1 423  191
-1912.05904577 2 423  191
-1912.05904583 3 423  191
-1912.05904584 4 423  191
-1912.05986439 1 423  192
-1912.05987484 2 423  192
-1912.05987487 3 423  192
-1912.05987487 4 423  192
-1912.06068134 1 423  193
-1912.06069184 2 423  193
-1912.06069187 3 423  193
-1912.06148441 1 423  194
-1912.06149490 2 423  194
-1912.06149500 3 423  194
-1912.06227158 1 423  195
-1912.06228211 2 423  195
-1912.06228219 3 423  195
-1912.06228219 4 423  195
-1912.06304054 1 423  196
-1912.06305115 2 423  196
-1912.06305118 3 423  196
-1912.06378889 1 423  197
-1912.06379953 2 423  197
-1912.06379963 3 423  197
-1912.06451423 1 423  198
-1912.06452501 2 423  198
-1912.06452510 3 423  198
-1912.06521399 1 423  199
-1912.06522493 2 423  199
-1912.06522503 3 423  199
-1912.06522506 4 423  199
-1912.06588564 1 423  200
-1912.06589680 2 423  200
-1912.06589685 3 423  200
-1912.06589687 4 423  200
-1912.06652645 1 423  201
-1912.06653782 2 423  201
-1912.06653784 3 423  201
-1912.06653784 4 423  201
-1912.06713374 1 423  202
-1912.06714534 2 423  202
-1912.06714540 3 423  202
-1912.06714540 4 423  202
-1912.06770507 1 423  203
-1912.06771702 2 423  203
-1912.06771707 3 423  203
-1912.06771707 4 423  203
-1912.06823793 1 423  204
-1912.06824980 2 423  204
-1912.06824990 3 423  204
-1912.06824990 4 423  204
-1912.06872804 1 423  205
-1912.06873992 2 423  205
-1912.06873998 3 423  205
-1912.06873999 4 423  205
-1912.06917151 1 423  206
-1912.06918364 2 423  206
-1912.06918371 3 423  206
-1912.06918373 4 423  206
-1912.06956533 1 423  207
-1912.06957801 2 423  207
-1912.06957807 3 423  207
-1912.06957808 4 423  207
-1912.06990636 1 423  208
-1912.06991887 2 423  208
-1912.06991894 3 423  208
-1912.06991896 4 423  208
-1912.07018885 1 423  209
-1912.07020147 2 423  209
-1912.07020151 3 423  209
-1912.07020151 4 423  209
-1912.07040828 1 423  210
-1912.07042129 2 423  210
-1912.07042147 3 423  210
-1912.07042151 4 423  210
-1912.07042152 5 423  210
-1912.07056106 1 423  211
-1912.07057452 2 423  211
-1912.07057479 3 423  211
-1912.07057488 4 423  211
-1912.07057488 5 423  211
-1912.07064236 1 423  212
-1912.07065604 2 423  212
-1912.07065607 3 423  212
-1912.07065611 4 423  212
-1912.07064550 1 423  213
-1912.07065944 2 423  213
-1912.07065964 3 423  213
-1912.07065981 4 423  213
-1912.07065992 5 423  213
-1912.07066002 6 423  213
-1912.07066004 7 423  213
-1912.07066007 8 423  213
-1912.07066007 9 423  213
