 Table written by www.YASARA.org, no header provided
 -1912.039327380000         46          2         No      xaahj
 -1912.039327470000         46          3         No      xaahk
 -1912.039327490000         46          4        Yes      xaahl
 -1912.038555960000         47          1         No      xaahm
 -1912.038566810000         47          2         No      xaahn
 -1912.038566800000         47          3        Yes      xaaho
 -1912.037806660000         48          1         No      xaahp
 -1912.037817360000         48          2         No      xaahq
 -1912.037817380000         48          3        Yes      xaahr
 -1912.037068780000         49          1         No      xaahs
 -1912.037079410000         49          2         No      xaaht
 -1912.037079500000         49          3        Yes      xaahu
 -1912.036342700000         50          1         No      xaahv
 -1912.036353480000         50          2         No      xaahw
 -1912.036353490000         50          3        Yes      xaahx
 -1912.035628860000         51          1         No      xaahy
 -1912.035639750000         51          2         No      xaahz
 -1912.035639790000         51          3        Yes      xaaia
 -1912.034927670000         52          1         No      xaaib
 -1912.034938890000         52          2         No      xaaic
 -1912.034938950000         52          3         No      xaaid
 -1912.034938980000         52          4        Yes      xaaie
 -1912.034240290000         53          1         No      xaaif
 -1912.034251710000         53          2         No      xaaig
 -1912.034251870000         53          3         No      xaaih
 -1912.034251930000         53          4         No      xaaii
 -1912.034251950000         53          5         No      xaaij
 -1912.034251960000         53          6         No      xaaik
 -1912.034251960000         53          7         No      xaail
 -1912.034251960000         53          8        Yes      xaaim
 -1912.033567440000         54          1         No      xaain
 -1912.033579300000         54          2         No      xaaio
 -1912.033579340000         54          3         No      xaaip
 -1912.033579340000         54          4        Yes      xaaiq
 -1912.032909640000         55          1         No      xaair
 -1912.032922340000         55          2         No      xaais
 -1912.032922730000         55          3         No      xaait
 -1912.032923000000         55          4         No      xaaiu
 -1912.032923070000         55          5         No      xaaiv
 -1912.032923150000         55          6         No      xaaiw
 -1912.032923160000         55          7        Yes      xaaix
 -1912.032271610000         56          1         No      xaaiy
 -1912.032283580000         56          2         No      xaaiz
 -1912.032284660000         56          3         No      xaaja
 -1912.032284740000         56          4        Yes      xaajb
 -1912.031648590000         57          1         No      xaajc
 -1912.031661250000         57          2         No      xaajd
 -1912.031661280000         57          3         No      xaaje
 -1912.031661290000         57          4        Yes      xaajf
 -1912.031040540000         58          1         No      xaajg
 -1912.031054090000         58          2         No      xaajh
 -1912.031054440000         58          3         No      xaaji
 -1912.031054820000         58          4         No      xaajj
 -1912.031054910000         58          5         No      xaajk
 -1912.031055020000         58          6         No      xaajl
 -1912.031055060000         58          7         No      xaajm
 -1912.031055090000         58          8         No      xaajn
 -1912.031055100000         58          9        Yes      xaajo
 -1912.030455030000         59          1         No      xaajp
 -1912.030466710000         59          2         No      xaajq
 -1912.030468380000         59          3         No      xaajr
 -1912.030468680000         59          4         No      xaajs
 -1912.030468680000         59          5        Yes      xaajt
 -1912.029885640000         60          1         No      xaaju
 -1912.029898240000         60          2         No      xaajv
 -1912.029898340000         60          3         No      xaajw
 -1912.029898340000         60          4        Yes      xaajx
 -1912.029331130000         61          1         No      xaajy
 -1912.029343610000         61          2         No      xaajz
 -1912.029343700000         61          3         No      xaaka
 -1912.029343710000         61          4        Yes      xaakb
 -1912.028792180000         62          1         No      xaakc
 -1912.028804670000         62          2         No      xaakd
 -1912.028804720000         62          3         No      xaake
 -1912.028804730000         62          4        Yes      xaakf
 -1912.028268850000         63          1         No      xaakg
 -1912.028281020000         63          2         No      xaakh
 -1912.028281200000         63          3         No      xaaki
 -1912.028281220000         63          4        Yes      xaakj
 -1912.027760560000         64          1         No      xaakk
 -1912.027772910000         64          2         No      xaakl
 -1912.027772970000         64          3        Yes      xaakm
 -1912.027267560000         65          1         No      xaakn
 -1912.027280190000         65          2         No      xaako
 -1912.027280240000         65          3        Yes      xaakp
 -1912.026790530000         66          1         No      xaakq
 -1912.026803600000         66          2         No      xaakr
 -1912.026803660000         66          3        Yes      xaaks
 -1912.026330540000         67          1         No      xaakt
 -1912.026344350000         67          2         No      xaaku
 -1912.026344510000         67          3         No      xaakv
 -1912.026344530000         67          4        Yes      xaakw
 -1912.025889770000         68          1         No      xaakx
 -1912.025905630000         68          2         No      xaaky
 -1912.025906270000         68          3         No      xaakz
 -1912.025906460000         68          4         No      xaala
 -1912.025906490000         68          5        Yes      xaalb
 -1912.025477940000         69          1         No      xaalc
 -1912.025520050000         69          2         No      xaald
 -1912.019663130000         69          3         No      xaale
 -1912.025242110000         69          4         No      xaalf
 -1912.025531880000         69          5         No      xaalg
 -1912.025590880000         69          6         No      xaalh
 -1911.982742750000         69          7         No      xaali
 -1912.023923650000         69          8         No      xaalj
 -1912.012530930000         69          9         No      xaalk
 -1912.025609470000         69         10         No      xaall
 -1912.018392190000         69         11         No      xaalm
 -1912.025685620000         69         12         No      xaaln
 -1912.024766980000         69         13         No      xaalo
 -1912.025715660000         69         14         No      xaalp
 -1912.025767010000         69         15         No      xaalq
 -1912.025987360000         69         16         No      xaalr
 -1912.025620610000         69         17         No      xaals
 -1912.026294840000         69         18         No      xaalt
 -1912.026183290000         69         19         No      xaalu
 -1912.023420780000         69         20         No      xaalv
 -1912.026445240000         69         21         No      xaalw
 -1912.026395720000         69         22         No      xaalx
 -1912.026469360000         69         23         No      xaaly
 -1912.021295230000         69         24         No      xaalz
 -1912.026505520000         69         25         No      xaama
 -1912.026558860000         69         26         No      xaamb
 -1912.026561080000         69         27         No      xaamc
 -1912.026572400000         69         28         No      xaamd
 -1912.026574380000         69         29         No      xaame
 -1912.026576120000         69         30         No      xaamf
 -1912.026577090000         69         31         No      xaamg
 -1912.026577530000         69         32         No      xaamh
 -1912.026577860000         69         33         No      xaami
 -1912.026578040000         69         34         No      xaamj
 -1912.026578110000         69         35         No      xaamk
 -1912.026578150000         69         36        Yes      xaaml
 -1912.026387400000         70          1         No      xaamm
 -1912.026398260000         70          2         No      xaamn
 -1912.026402040000         70          3         No      xaamo
 -1912.026402370000         70          4         No      xaamp
 -1912.026402480000         70          5         No      xaamq
 -1912.026402510000         70          6         No      xaamr
 -1912.026402540000         70          7        Yes      xaams
 -1912.026225750000         71          1         No      xaamt
 -1912.026240450000         71          2         No      xaamu
 -1912.026240540000         71          3         No      xaamv
 -1912.026240540000         71          4        Yes      xaamw
 -1912.026076700000         72          1         No      xaamx
 -1912.026091260000         72          2         No      xaamy
 -1912.026091270000         72          3        Yes      xaamz
 -1912.025939810000         73          1         No      xaana
 -1912.025954320000         73          2         No      xaanb
 -1912.025954310000         73          3        Yes      xaanc
 -1912.025814750000         74          1         No      xaand
 -1912.025829320000         74          2         No      xaane
 -1912.025829230000         74          3         No      xaanf
 -1912.025829290000         74          4        Yes      xaang
 -1912.025701700000         75          1         No      xaanh
 -1912.025716160000         75          2         No      xaani
 -1912.025716260000         75          3        Yes      xaanj
 -1912.025600470000         76          1         No      xaank
 -1912.025615380000         76          2         No      xaanl
 -1912.025615400000         76          3        Yes      xaanm
 -1912.025512000000         77          1         No      xaann
 -1912.025527090000         77          2         No      xaano
 -1912.025527210000         77          3         No      xaanp
 -1912.025527250000         77          4        Yes      xaanq
 -1912.025436600000         78          1         No      xaanr
 -1912.025452620000         78          2         No      xaans
 -1912.025452710000         78          3         No      xaant
 -1912.025452710000         78          4        Yes      xaanu
 -1912.025376770000         79          1         No      xaanv
 -1912.025393720000         79          2         No      xaanw
 -1912.025394310000         79          3         No      xaanx
 -1912.025394240000         79          4         No      xaany
 -1912.025394210000         79          5        Yes      xaanz
 -1912.025336230000         80          1         No      xaaoa
 -1912.025357160000         80          2         No      xaaob
 -1912.025358590000         80          3         No      xaaoc
 -1912.025359240000         80          4         No      xaaod
 -1912.025359460000         80          5         No      xaaoe
 -1912.025359660000         80          6         No      xaaof
 -1912.025360080000         80          7         No      xaaog
 -1912.025344780000         80          8         No      xaaoh
 -1912.015865060000         80          9         No      xaaoi
 -1912.016201940000         80         10         No      xaaoj
 -1912.025360090000         80         11         No      xaaok
 -1912.025350970000         80         12         No      xaaol
 -1912.025354690000         80         13         No      xaaom
 -1912.025356760000         80         14         No      xaaon
 -1912.025360570000         80         15         No      xaaoo
 -1912.025360250000         80         16         No      xaaop
 -1912.020274710000         80         17         No      xaaoq
 -1911.932131780000         80         18         No      xaaor
 -1912.020336940000         80         19         No      xaaos
 -1912.025360770000         80         20         No      xaaot
 -1912.020974250000         80         21         No      xaaou
 -1912.025324020000         80         22         No      xaaov
 -1912.025360760000         80         23         No      xaaow
 -1912.024803160000         80         24         No      xaaox
 -1912.025363230000         80         25         No      xaaoy
 -1912.019593910000         80         26         No      xaaoz
 -1912.019845750000         80         27         No      xaapa
 -1912.025363690000         80         28         No      xaapb
 -1912.023807710000         80         29         No      xaapc
 -1912.025489270000         80         30         No      xaapd
 -1912.025931060000         80         31         No      xaape
 -1912.019776150000         80         32         No      xaapf
 -1912.021739070000         80         33         No      xaapg
 -1912.025978210000         80         34         No      xaaph
 -1911.965946280000         80         35         No      xaapi
 -1912.024882210000         80         36         No      xaapj
 -1912.026052880000         80         37         No      xaapk
 -1912.026727050000         80         38         No      xaapl
 -1912.021522770000         80         39         No      xaapm
 -1912.025769350000         80         40         No      xaapn
 -1912.026871940000         80         41         No      xaapo
 -1912.027501570000         80         42         No      xaapp
 -1912.004570410000         80         43         No      xaapq
 -1912.027449320000         80         44         No      xaapr
 -1912.027706100000         80         45         No      xaaps
 -1912.028191470000         80         46         No      xaapt
 -1912.028832040000         80         47         No      xaapu
 -1912.029020920000         80         48         No      xaapv
 -1912.030070890000         80         49         No      xaapw
 -1912.030673710000         80         50         No      xaapx
 -1912.027790120000         80         51         No      xaapy
 -1912.028494590000         80         52         No      xaapz
 -1912.031034610000         80         53         No      xaaqa
 -1912.030567920000         80         54         No      xaaqb
 -1912.031423780000         80         55         No      xaaqc
 -1912.031505750000         80         56         No      xaaqd
 -1912.031567530000         80         57         No      xaaqe
 -1912.031518040000         80         58         No      xaaqf
 -1912.031543920000         80         59         No      xaaqg
 -1912.031638370000         80         60         No      xaaqh
 -1912.031672030000         80         61         No      xaaqi
 -1912.031685170000         80         62         No      xaaqj
 -1912.031695630000         80         63         No      xaaqk
 -1912.031703550000         80         64         No      xaaql
 -1912.031706870000         80         65         No      xaaqm
 -1912.031709330000         80         66         No      xaaqn
 -1912.031711620000         80         67         No      xaaqo
 -1912.031713810000         80         68         No      xaaqp
 -1912.031717050000         80         69         No      xaaqq
 -1912.031720000000         80         70         No      xaaqr
 -1912.031720720000         80         71         No      xaaqs
 -1912.031721680000         80         72         No      xaaqt
 -1912.031721820000         80         73         No      xaaqu
 -1912.031721880000         80         74         No      xaaqv
 -1912.031721840000         80         75         No      xaaqw
 -1912.031721860000         80         76         No      xaaqx
 -1912.031721870000         80         77         No      xaaqy
 -1912.031721880000         80         78         No      xaaqz
 -1912.031721880000         80         79        Yes      xaara
 -1912.032308640000         81          1         No      xaarb
 -1912.032319300000         81          2         No      xaarc
 -1912.032320080000         81          3         No      xaard
 -1912.032320720000         81          4         No      xaare
 -1912.032320890000         81          5        Yes      xaarf
 -1912.032898350000         82          1         No      xaarg
 -1912.032910160000         82          2         No      xaarh
 -1912.032910280000         82          3         No      xaari
 -1912.032910300000         82          4         No      xaarj
 -1912.032910290000         82          5         No      xaark
 -1912.032910230000         82          6        Yes      xaarl
 -1912.033477930000         83          1         No      xaarm
 -1912.033489470000         83          2         No      xaarn
 -1912.033489530000         83          3        Yes      xaaro
 -1912.034047060000         84          1         No      xaarp
 -1912.034058410000         84          2         No      xaarq
 -1912.034058580000         84          3         No      xaarr
 -1912.034058540000         84          4         No      xaars
 -1912.034058470000         84          5         No      xaart
 -1912.034058440000         84          6         No      xaaru
 -1912.034058430000         84          7        Yes      xaarv
 -1912.034605730000         85          1         No      xaarw
 -1912.034616830000         85          2         No      xaarx
 -1912.034616900000         85          3        Yes      xaary
 -1912.035153630000         86          1         No      xaarz
 -1912.035164480000         86          2         No      xaasa
 -1912.035164600000         86          3        Yes      xaasb
 -1912.035690720000         87          1         No      xaasc
 -1912.035701520000         87          2         No      xaasd
 -1912.035701570000         87          3        Yes      xaase
 -1912.036216870000         88          1         No      xaasf
 -1912.036227490000         88          2         No      xaasg
 -1912.036227560000         88          3         No      xaash
 -1912.036227590000         88          4         No      xaasi
 -1912.036227600000         88          5        Yes      xaasj
 -1912.036732220000         89          1         No      xaask
 -1912.036742690000         89          2         No      xaasl
 -1912.036742720000         89          3        Yes      xaasm
 -1912.037236560000         90          1         No      xaasn
 -1912.037246860000         90          2         No      xaaso
 -1912.037246900000         90          3        Yes      xaasp
 -1912.037730040000         91          1         No      xaasq
 -1912.037740200000         91          2        Yes      xaasr
 -1912.038212690000         92          1         No      xaass
 -1912.038222700000         92          2         No      xaast
 -1912.038222730000         92          3        Yes      xaasu
 -1912.038684640000         93          1         No      xaasv
 -1912.038694440000         93          2         No      xaasw
 -1912.038694470000         93          3        Yes      xaasx
 -1912.039145980000         94          1         No      xaasy
 -1912.039155640000         94          2         No      xaasz
 -1912.039155720000         94          3        Yes      xaata
 -1912.039596790000         95          1         No      xaatb
 -1912.039606320000         95          2         No      xaatc
 -1912.039606320000         95          3        Yes      xaatd
 -1912.040037230000         96          1         No      xaate
 -1912.040046630000         96          2         No      xaatf
 -1912.040046660000         96          3        Yes      xaatg
 -1912.040467410000         97          1         No      xaath
 -1912.040476590000         97          2         No      xaati
 -1912.040476680000         97          3        Yes      xaatj
 -1912.040887470000         98          1         No      xaatk
 -1912.040896590000         98          2        Yes      xaatl
 -1912.041297540000         99          1         No      xaatm
 -1912.041306560000         99          2         No      xaatn
 -1912.041306590000         99          3        Yes      xaato
 -1912.041697810000        100          1         No      xaatp
 -1912.041706710000        100          2        Yes      xaatq
 -1912.042088350000        101          1         No      xaatr
 -1912.042097140000        101          2         No      xaats
 -1912.042097170000        101          3        Yes      xaatt
 -1912.042469320000        102          1         No      xaatu
 -1912.042478070000        102          2        Yes      xaatv
 -1912.042840890000        103          1         No      xaatw
 -1912.042849550000        103          2         No      xaatx
 -1912.042849570000        103          3        Yes      xaaty
 -1912.043203170000        104          1         No      xaatz
 -1912.043211820000        104          2        Yes      xaaua
 -1912.043556330000        105          1         No      xaaub
 -1912.043564940000        105          2         No      xaauc
 -1912.043564960000        105          3        Yes      xaaud
 -1912.043900510000        106          1         No      xaaue
 -1912.043909150000        106          2        Yes      xaauf
 -1912.044235890000        107          1         No      xaaug
 -1912.044244530000        107          2         No      xaauh
 -1912.044244540000        107          3        Yes      xaaui
 -1912.044562590000        108          1         No      xaauj
 -1912.044571300000        108          2        Yes      xaauk
 -1912.044880820000        109          1         No      xaaul
 -1912.044889550000        109          2         No      xaaum
 -1912.044889580000        109          3        Yes      xaaun
 -1912.045190700000        110          1         No      xaauo
 -1912.045199530000        110          2        Yes      xaaup
 -1912.045492430000        111          1         No      xaauq
 -1912.045501300000        111          2         No      xaaur
 -1912.045501330000        111          3        Yes      xaaus
 -1912.045786180000        112          1         No      xaaut
 -1912.045795130000        112          2        Yes      xaauu
 -1912.046072110000        113          1         No      xaauv
 -1912.046081090000        113          2         No      xaauw
 -1912.046081130000        113          3        Yes      xaaux
 -1912.046350440000        114          1         No      xaauy
 -1912.046359500000        114          2        Yes      xaauz
 -1912.046621340000        115          1         No      xaava
 -1912.046630390000        115          2         No      xaavb
 -1912.046630440000        115          3        Yes      xaavc
 -1912.046885080000        116          1         No      xaavd
 -1912.046894150000        116          2         No      xaave
 -1912.046894160000        116          3        Yes      xaavf
 -1912.047141810000        117          1         No      xaavg
 -1912.047150850000        117          2         No      xaavh
 -1912.047150860000        117          3        Yes      xaavi
 -1912.047391760000        118          1         No      xaavj
 -1912.047400690000        118          2         No      xaavk
 -1912.047400720000        118          3         No      xaavl
 -1912.047400760000        118          4        Yes      xaavm
 -1912.047635240000        119          1         No      xaavn
 -1912.047643870000        119          2         No      xaavo
 -1912.047644040000        119          3         No      xaavp
 -1912.047644090000        119          4        Yes      xaavq
 -1912.047872280000        120          1         No      xaavr
 -1912.047881030000        120          2         No      xaavs
 -1912.047881040000        120          3        Yes      xaavt
 -1912.048103210000        121          1         No      xaavu
 -1912.048111760000        121          2         No      xaavv
 -1912.048111820000        121          3        Yes      xaavw
 -1912.048328160000        122          1         No      xaavx
 -1912.048336540000        122          2         No      xaavy
 -1912.048336640000        122          3         No      xaavz
 -1912.048336650000        122          4        Yes      xaawa
 -1912.048547400000        123          1         No      xaawb
 -1912.048555680000        123          2         No      xaawc
 -1912.048555740000        123          3         No      xaawd
 -1912.048555740000        123          4        Yes      xaawe
 -1912.048761100000        124          1         No      xaawf
 -1912.048769190000        124          2         No      xaawg
 -1912.048769260000        124          3        Yes      xaawh
 -1912.048969430000        125          1         No      xaawi
 -1912.048977590000        125          2         No      xaawj
 -1912.048977660000        125          3        Yes      xaawk
 -1912.049172750000        126          1         No      xaawl
 -1912.049180950000        126          2         No      xaawm
 -1912.049180920000        126          3         No      xaawn
 -1912.049181000000        126          4        Yes      xaawo
 -1912.049371270000        127          1         No      xaawp
 -1912.049379440000        127          2         No      xaawq
 -1912.049379570000        127          3         No      xaawr
 -1912.049379580000        127          4        Yes      xaaws
 -1912.049565180000        128          1         No      xaawt
 -1912.049573650000        128          2         No      xaawu
 -1912.049573690000        128          3         No      xaawv
 -1912.049573710000        128          4        Yes      xaaww
 -1912.049754750000        129          1         No      xaawx
 -1912.049763450000        129          2         No      xaawy
 -1912.049763620000        129          3         No      xaawz
 -1912.049763640000        129          4        Yes      xaaxa
 -1912.049940380000        130          1         No      xaaxb
 -1912.049949530000        130          2         No      xaaxc
 -1912.049949770000        130          3         No      xaaxd
 -1912.049949780000        130          4        Yes      xaaxe
 -1912.050122690000        131          1         No      xaaxf
 -1912.050132340000        131          2         No      xaaxg
 -1912.050132640000        131          3         No      xaaxh
 -1912.050132660000        131          4        Yes      xaaxi
 -1912.050302410000        132          1         No      xaaxj
 -1912.050312510000        132          2         No      xaaxk
 -1912.050312890000        132          3         No      xaaxl
 -1912.050312950000        132          4         No      xaaxm
 -1912.050312960000        132          5        Yes      xaaxn
 -1912.050480570000        133          1         No      xaaxo
 -1912.050491100000        133          2         No      xaaxp
 -1912.050491410000        133          3         No      xaaxq
 -1912.050491480000        133          4         No      xaaxr
 -1912.050491490000        133          5         No      xaaxs
 -1912.050491510000        133          6        Yes      xaaxt
 -1912.050658800000        134          1         No      xaaxu
 -1912.050668950000        134          2         No      xaaxv
 -1912.050668780000        134          3         No      xaaxw
 -1912.050668970000        134          4         No      xaaxx
 -1912.050669020000        134          5         No      xaaxy
 -1912.050669120000        134          6        Yes      xaaxz
 -1912.050837770000        135          1         No      xaaya
 -1912.050845930000        135          2         No      xaayb
 -1912.050813450000        135          3         No      xaayc
 -1912.050844790000        135          4         No      xaayd
 -1912.050845880000        135          5         No      xaaye
 -1912.050845630000        135          6        Yes      xaayf
 -1912.051015700000        136          1         No      xaayg
 -1912.051020420000        136          2         No      xaayh
 -1912.051019230000        136          3         No      xaayi
 -1912.051021360000        136          4         No      xaayj
 -1912.051020360000        136          5         No      xaayk
 -1912.051020200000        136          6         No      xaayl
 -1912.051021290000        136          7         No      xaaym
 -1912.051019870000        136          8         No      xaayn
 -1912.051019770000        136          9         No      xaayo
 -1912.051021140000        136         10         No      xaayp
 -1912.051021350000        136         11         No      xaayq
 -1912.051019570000        136         12         No      xaayr
 -1912.051019570000        136         13         No      xaays
 -1912.051021040000        136         14         No      xaayt
 -1912.051019500000        136         15         No      xaayu
 -1912.051021000000        136         16         No      xaayv
 -1912.051019540000        136         17         No      xaayw
 -1912.051021000000        136         18         No      xaayx
 -1912.051019550000        136         19         No      xaayy
 -1912.051021000000        136         20         No      xaayz
